,descricao,calculado,correto,volumeTipo,qtdInsumos,farma,incerteza,ajuste,criado
14398,30 ENV | SULF. DE GLICOSAMINA 1.500G; CONDROITINA SULFATO 1.200G; BASE EFERVESCENTE LARANJA 1.350G,117.791627283,72.0,ENV,3,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,4,0,2020-07-17 18:14:12
14399,60 CAP | MAGNESIO DIMALATO  500MG,39.11388000000001,61.4,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 18:14:10
14400,180 CAP | COLAGENO TIPO 2  40MG,197.28828,219.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 18:14:10
14401,30 CAP | MOROSIL  500MG,110.79249,107.5,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:13:40
14402,5 ML  | LN 2 OUT  2%; NONYCHOSYNE-V  3%; FORMALDEIDO  2%; CARBONATO DE CALCIO  3%; QUERATINA USO EXT  1%; ESMALTE BASE  5ML,3.09703322,27.0,ML,6,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:13:12
14403,120 CAP | DL-METIONINA  200MG; L-CISTEINA  100MG; COLAGENO HIDROLIZADO  25MG; PANTOTENATO DE CALCIO  25MG; VITAMINA B2  1MG; VITAMINA B6  10MG; VITAMINA E PO  3MG; CISTINA-L  25MG; SILICIO ORGANICO  5MG; MSM  150MG; BIOTINA DIL. 10% INT  200MCG,114.78741275999998,70.5,CAP,11,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:12:42
14404,10 ML  | CICLOPIROXOLAMINA  8%; ESMALTE BASE  10ML,12.9996268,49.0,ML,2,BA0DA2D8-0657-4463-8E5F-178B823F2A67,1,0,2020-07-17 18:12:14
14405,60 CAP | GARCINIA CAMBOGIA  500MG,25.042469999999998,60.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:12:12
14406,120 ML  | MINOXIDIL  5%; PROPILENOGLICOL  10%; D-PANTENOL  5%; BIOTINA DIL.1:100 EXT 0.010%; SOL HIDROALCOOLICO  120ML,62.3693784,82.5,ML,5,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:12:12
14407,15 G   | ACIDO RETINOICO FORMUL 0.050%; HIDROQUINONA PO  5%; ACIDO GLICIRRIZICO  2%; BASE ILUMINADORA ENZIMATICA  15G,44.62664343,64.5,G,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-17 18:12:10
14408,250 ML  | MANITOL   20%,32.989515,56.0,ML,1,7DB26D58-B07D-4DF8-97C0-65F5648320E3,0,0,2020-07-17 18:12:04
14409,60 CAP | BIOTINA  1MG; ACIDO PANTOTENICO  5MG,7.82244,60.0,CAP,2,8B7BC6CA-06AE-456D-B4E9-E1B97F6FE547,0,0,2020-07-17 18:11:49
14410,60 G   | CLOBETASOL 0.050%; AC TRANEXAMICO  2%; MDI COMPLEX  5%; MODUKINE  1%; DMSO  6%; BASE CREME P  60G,26.1911025,157.0,G,6,BA0DA2D8-0657-4463-8E5F-178B823F2A67,4,0,2020-07-17 18:11:14
14411,60 ML  | MINOXIDIL  5%; PROPILENOGLICOL  2%; LOCAO CAPILAR  60ML,24.10230576,35.25,ML,3,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:11:12
14412,100 CAP | MELATONINA  5MG,122.09987600000001,76.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,1,0,2020-07-17 18:10:40
14413,60 CAP | GABAPENTINA  30MG,8.8196472,51.0,CAP,1,566BCD73-9E5D-483B-A430-0B6E29C4CF00,0,0,2020-07-17 18:10:16
14414,60 CAP | SENE  300MG; GARCINIA CAMBOJA EXT SECO  250MG,43.565835,63.6,CAP,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 18:10:12
14415,90 CAP | ORLISTAT  60MG,93.758553,112.9,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 18:10:12
14416,60 CAP | BUPROPIONA CLORIDRATO  150MG,35.059491,55.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 18:09:23
14417,60 CAP | VIT B12 DIL 1:100  5MG; VIT B6  200MG; MAGNESIO QUELATO  200MG; RESVERATROL  250MG; CALCIO QUELADO  150MG,422.2000859999999,370.3,CAP,5,EE33A967-FAA2-41DD-B4B3-BAFAEF966949,0,0,2020-07-17 18:08:40
14418,50 ML  | MINOXIDIL  5%; LOCAO CAPILAR  50ML,19.6560595,40.0,ML,2,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:08:40
14419,30 CAP | UC-II  40MG; VITAMINA K-2 (MK-7) PURA  75MCG; CURCUMA LONGA  300MG; PIPERINA  5MG; GLUCOSAMINA SULFATO  500MG; CONDROITINA SULFATO  400MG,190.944069,141.0,CAP,6,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:08:40
14420,60 CAP | TRIBULLUS TERRESTRIS  100MG,7.2924,34.0,CAP,1,A89517D4-7EDA-4AB2-9A3B-09BC08963204,0,0,2020-07-17 18:08:20
14421,90 CAP | THIOMUCASE DIL.1:100% INT  400UTR,34.152768,60.5,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:08:12
14422,32 CAP | VITAMINA D  50000UI,23.68,44.3,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 18:08:11
14423,120 CAP | INSEA 2  250MG,570.4920000000001,203.5,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:07:40
14424,4 CAP | IVERMECTINA  6MG,2.23656912,19.9,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:07:40
14425,60 CAP | OMEGA 3 1G  60UN,37.68795000000001,47.6,CAP,1,A89517D4-7EDA-4AB2-9A3B-09BC08963204,0,0,2020-07-17 18:07:20
14426,30 G   | ACIDO RETINOICO FORMUL 0.050%; ACIDO GLICIRRIZICO  2%; HIDROQUINONA PO  5%; BASE ILUMINADORA ENZIMATICA  30G,145.34676201,107.5,G,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-17 18:07:12
14427,60 CAP | VITAMINA E  400MG; SELENIO QUELADO  50MCG; COBRE QUELADO  2MG; ZINCO QUELADO  50MG; SILIMARINA  300MG; VITAMINA C  500MG; BETACAROTENO  25MG,197.2733034,225.7,CAP,7,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-17 18:07:12
14428,60 CAP | VITAMINA A OLEOSA ORAL  1000UI,0.7020000000000001,46.2,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-17 18:07:12
14429,60 CAP | PASSIFLORA  350MG,20.661669,44.6,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 18:06:12
14430,60 CAP | CAFEINA BASE ANIDRA  400MG,60.56135999999999,80.5,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 18:06:12
14431,30 CAP | CETIRIZINE  10MG,16.380000000000003,39.0,CAP,1,EE33A967-FAA2-41DD-B4B3-BAFAEF966949,0,0,2020-07-17 18:04:40
14432,60 CAP | PHOLIAMAGRA  300MG,53.830116,83.3,CAP,1,A89517D4-7EDA-4AB2-9A3B-09BC08963204,0,0,2020-07-17 18:04:21
14433,30 G   | TRETINOINA 0.050%; HIDROQUINONA PO  3%; NICOTINAMIDA  4%; ALFA BISABOLOL  1%; GEL CREME RESISTENTE  30G,12.65628897,44.9,G,5,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-17 18:04:11
14434,60 ML  | MINOXIDIL  5%; PROPILENOGLICOL  2%; LOCAO CAPILAR  60ML,24.10230576,35.17,ML,3,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:04:11
14435,50 ML  | VIT C USO TOPICO*  25%; SERUM BIO*  50ML,7.9838125,265.0,ML,2,1DA46F55-BA5B-4089-9D2E-E3B59A7CC9C0,4,0,2020-07-17 18:04:04
14436,120 CAP | ZINCO QUELATO  50MG,50.346768,48.28,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,4,0,2020-07-17 18:03:39
14437,90 CAP | VITAMINA A OLEOSA ORAL  1000UI,1.053,50.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-17 18:03:12
14438,60 CAP | MSM  250MG,7.631985,27.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:02:11
14439,60 CAP | INDISTEEM  200MG; PARADOXINE  60MG; ALCACHOFRA  300MG; CAVALINHA  200MG; SINETROL  200MG; COENTRO  250MG; CANELA  100MG; IOIMBINA  5MG; PIPER NIGRUM  5MG; CENTELLA ASIATICA EXT SECO  100MG; ALOINA 20%  40MG,3870.0348527999995,264.5,CAP,11,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:02:11
14440,100 ML  | MINOXIDIL  5%; ALCOOL 70  100ML,40.111574000000005,69.0,ML,2,B90E54F8-2F77-4EAE-8073-58E64AF4E7BB,0,0,2020-07-17 18:02:05
14441,60 CAP | UC-II  40MG,236.78256,132.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:01:39
14442,60 CAP | SERTRALINA HCL  50MG,25.202553,46.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:01:11
14443,60 CAP | GARCINIA CAMBOGIA  500MG,25.042469999999998,45.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:01:11
14444,60 CAP | BUCLISINA  25MG,34.410599999999995,23.5,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:01:11
14445,4 CAP | IVERMECTINA  6MG,2.23656912,19.9,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:01:11
14446,60 UN  | CONC MELATONINA 1.500MG; COENZIMA Q10 PO  150MG; ZINCO QUELADO  100MG; BASE PASTILHA SUBLINGUAL  2UN,15084.053514,158.9,UN,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-17 18:00:14
14447,4 CAP | IVERMECTINA  6MG,2.23656912,19.9,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 18:00:11
14448,60 CAP | CARISOPRODOL  70MG; MELOXICAM 7.500MG; DEXAMETASONA 0.500MG; DIPIRONA  300MG; FAMOTIDINA  20MG; VIT B12  20MCG; VIT B1  20MG; VIT B6  20MG,77.78350203,32.0,CAP,8,B90E54F8-2F77-4EAE-8073-58E64AF4E7BB,0,0,2020-07-17 18:00:05
14449,60 CAP | CHA VERDE USO INT  200MG; GUARANA PO  150MG; GINSENG  200MG; TEACRINE  200MG; L-CARNITINA  500MG; CAPSIATE 40%  6MG; IOIMBINA  5MG; CITRUS AUR EXT SECO  500MG; GENGIBRE EXT SECO  200MG; PICOLINATO DE CROMO  200MCG,408.19270019999993,316.5,CAP,10,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 17:59:44
14450,120 CP  | MAXIMUNY CAP  120UN,1175.0400000000002,281.6,CP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 17:59:16
14451,60 CAP | PRASTERONA  50MG,324.0,289.0,CAP,1,8B7BC6CA-06AE-456D-B4E9-E1B97F6FE547,0,0,2020-07-17 17:58:49
14452,60 CAP | VITAMINA D3 LIQ CAP ATE 15MIL  10000UI; VITAMINA A OLEOSA ORAL  1000UI; VITAMINA E OLEOSA ORAL  200UI,32.506788,58.4,CAP,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 17:58:11
14453,60 ML  | MINOXIDIL  5%; COOPER PEPTIDEO 0.500%; VEGF 0.500%; AFGF 0.500%; SOL HIDROALCOOLICO  60ML,48.02357037,55.0,ML,5,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,1,0,2020-07-17 17:57:12
14454,90 CAP | FERRO QUELATO  40MG,12.2544252,38.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,4,0,2020-07-17 17:56:40
14455,60 ML  | MINOXIDIL  5%; LOCAO CAPILAR  60ML,23.7772728,35.5,ML,2,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 17:56:40
14456,30 CAP | ORLISTAT PO  120MG,62.50570200000001,43.5,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 17:56:11
14457,90 CAP | VIT. A   4000UI; VIT. B1 1.500MG; VIT. B2 1.700MG; VIT. B6  3MG; VIT. B12  25MCG; VIT. C   60MG; VIT. D3   400UI; VIT. E  45UI; VIT. K  10MCG; NICOT.  20MG; AC.F  400MCG; BIOT.  30MCG; BORO  150MCG; CARB. DE CALCIO  200MG; COBRE Q.  2MG; MAGN. Q  100MG; MOLIB.  75MCG; CLOR. POT  80MG; SEL. Q  20MCG; SIL.  2MG; VAN.  10MCG; ZINCO Q.  15MG,66.41233209,75.0,CAP,22,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 17:56:11
14458,4 CAP | IVERMECTINA  6MG,2.23656912,19.9,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 17:56:11
14459,100 ML  | MINOXIDIL (EXTERNO)  5%; AGUA  100ML,37.737514000000004,74.75,ML,2,2011EEE7-C45F-4705-B88A-8AB964969103,0,0,2020-07-17 17:55:51
14460,30 CAP | OLI OLA  300MG; VIT C -CAPSULA  120MG; ZINCO QUELATO  20MG; VIT A  ACETATO PO (CAPSULA)  10000UI,104.53356480000001,131.0,CAP,4,BA0DA2D8-0657-4463-8E5F-178B823F2A67,0,0,2020-07-17 17:55:14
14461,30 CAP | T4  30MCG; T3  6MCG; CORTISOL BIOIDENTICO  20MG,31.74228468,51.7,CAP,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 17:55:11
14462,30 CAP | PARACASEI LACTOBACILLUS   100MG; LACTOBACILLUS ACIDOPHILUS  100MG; LACTOBACILLUS PLANTARUM   300MG; LACTOBACILLUS GASSERI  500MG; BIFIDOBACTERIUM LACTIS  300MG; XOS (XILOOLIGOSSACARIDEOS)  200MG,77.722368,119.8,CAP,6,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-17 17:55:11
14463,200 ML  | SHAMPOO CETOCONAZOL 2%  200ML,47.57388,61.2,ML,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-17 17:55:11
14464,60 CAP | MOROSIL  400MG; SAFFRIN  40MG; GRIFFONIA SIMPLICIFOLIA XXX  100MG; L THEANINA XXX1  100MG,314.746686,273.05,CAP,4,2011EEE7-C45F-4705-B88A-8AB964969103,0,0,2020-07-17 17:54:51
14465,4 CAP | IVERMECTINA  6MG,2.23656912,19.9,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 17:54:12
14466,30 CAP | CHA VERDE USO INT  400MG,22.157604,42.5,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 17:54:12
14467,30 CAP | CLORANFENICOL 62.500MG; TETRACICLINA CLORIDRATO 62.500MG; OXIDO ZINCO  125MG,12.585170625,39.9,CAP,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 17:54:10
14468,90 ENV | TADALAFILA  5MG; D-RIBOSE  5G; SABOR LARANJA  1G; PO P/ REFRESCO S/ MALTODEX 4.500G,368.63222625000003,402.0,ENV,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 17:54:10
14469,30 ENV | VITAMINA D  5000UI; QUERCETINA  1000MG; VITAMINA C  1000MG; GLUTAMINA  5G,193.357035,238.3,ENV,4,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 17:54:10
14470,60 CAP | ORLISTAT PO  120MG,125.01140400000001,72.83,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 17:53:40
14471,60 CAP | CURCUMINA  600MG; PIPERINA  5MG,128.9871,151.5,CAP,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 17:53:10
14472,60 CAP | OXANDROLONA*  5MG,24.708391199999998,76.0,CAP,1,1DA46F55-BA5B-4089-9D2E-E3B59A7CC9C0,0,0,2020-07-17 17:53:04
14473,30 CAP | MOROSIL  200MG; CACTIN  350MG; ASIATICOSÍDIO  10MG; CHA VERDE EXT SECO  250MG; CASTANHA DA INDIA EXT SECO  400MG; GENGIBRE PO  250MG; CAVALINHA PO  200MG; HIBISCUS EXT SECO  200MG; PHOLIAMAGRA  200MG; PICOLINATO DE CROMO  100MCG,159.1820424,183.6,CAP,10,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 17:52:34
14474,180 CAP | CHA VERDE EXT SECO  500MG; ASHWAGANDHA EXTRATO  250MG; RHODIOLA ROSEA EXT SECO  250MG,423.75014999999996,416.8,CAP,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 17:52:34
14475,60 CAP | FLUOXETINA  40MG; GABA  200MG; 5 HTP  250MG,266.03370659999996,235.5,CAP,3,A89517D4-7EDA-4AB2-9A3B-09BC08963204,0,0,2020-07-17 17:52:20
14476,60 CAP | GARRA DO DIABO PO  300MG,21.252042000000003,45.0,CAP,1,BA0DA2D8-0657-4463-8E5F-178B823F2A67,0,0,2020-07-17 17:52:14
14477,30 CAP | MELATONINA  5MG,36.6299628,24.0,CAP,1,B90E54F8-2F77-4EAE-8073-58E64AF4E7BB,1,0,2020-07-17 17:52:05
14478,45 CAP | CAFEINA ANIDRA  350MG; L TIROSINA  500MG; CITRUS AURANTIUM  200MG; CAMELIA SINENSIS   150MG; MUCUNA PRURIENS  150MG; TADALAFILA  5MG; IOIMBINA   5MG,153.45948015000002,148.6,CAP,7,A89517D4-7EDA-4AB2-9A3B-09BC08963204,0,0,2020-07-17 17:51:20
14479,120 CAP | CASCARA SAGRADA  250MG; THIOMUCASE DIL.1:100% INT  350UTR; GARCINIA CAMBOGIA  450MG; HIDROCLOROTIAZIDA  10MG; PASSIFLORA  150MG; PICOLINATO DE CROMO  250MCG; BUPROPIONA HCL  100MG,183.27871199999998,154.0,CAP,7,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 17:51:12
14480,180 CAP | T3 SLOW RELEASE  12MCG,7.97715648,62.4,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 17:51:11
14481,5 ML  | PODOFILINA*  25%; PROPILENOGLICOL*  5ML,12.168401274999999,20.0,ML,2,1DA46F55-BA5B-4089-9D2E-E3B59A7CC9C0,0,0,2020-07-17 17:51:04
14482,90 CAP | MELATONINA  1MG; L THEANINA  100MG,55.63520568,74.6,CAP,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,1,0,2020-07-17 17:50:19
14483,90 CAP | T4  60MCG,3.8253653999999995,47.4,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 17:50:19
14484,30 ENV | DIOSMINA  900MG; HESPERIDINA  100MG; BASE P/ 3G SACHES SEM SABOR  3G,131.8197537,122.0,ENV,3,566BCD73-9E5D-483B-A430-0B6E29C4CF00,0,0,2020-07-17 17:50:16
14485,8 CAP | IVERMECTINA  6MG,4.47313824,35.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 17:48:40
14486,60 CAP | FAMOTIDINA  30MG; CETOPROFENO  60MG; CARISOPRODOL  100MG; PARACETAMOL  350MG; VITAMINA B1  100MG; VITAMINA B6  100MG; CICLOBENZAPRINA HCL  5MG,169.6297068,93.0,CAP,7,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 17:47:40
14487,60 CAP | UC-II  40MG; DIACEREINA  50MG,300.53931,166.0,CAP,2,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 17:47:40
14488,60 CAP | L-THEANINA  300MG,67.314456,81.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 17:47:12
14489,60 CAP | DHEA PO  25MG,162.0,180.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 17:47:11
14490,30 CAP | TRIPTOFANO  250MG; PASSIFLORA   100MG; MELISSA   100MG,32.083992,49.0,CAP,3,566BCD73-9E5D-483B-A430-0B6E29C4CF00,0,0,2020-07-17 17:46:16
14491,60 CAP | RHAMNUS PURSHIANA  150MG,6.439518,44.0,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 17:46:12
14492,90 CAP | VITAMINA K2 MK7  100MCG,0.3105,51.4,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-17 17:46:12
14493,60 CAP | ZOLPIDEM  10MG,53.13,72.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 17:46:12
14494,60 CAP | MIRTAZAPINA  45MG,288.4896,76.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 17:45:40
14495,60 CAP | AMITRIPTILINA HCL  25MG,19.324766999999998,38.0,CAP,1,BA0DA2D8-0657-4463-8E5F-178B823F2A67,0,0,2020-07-17 17:45:14
14496,60 G   | AZELOGLICINA  10%; BASE GEL  60G,50.64696,54.9,G,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-17 17:45:12
14497,120 CAP | TAMOXIFENO  10MG; OXANDROLONA  30MG; COENZIMA Q10  50MG; SILIMARINA  250MG; FINASTERIDA 0.500MG; ANASTROZOL  0.200MG,561.20736648,847.0,CAP,6,A89517D4-7EDA-4AB2-9A3B-09BC08963204,0,0,2020-07-17 17:44:20
14498,30 CAP | CICLOBENZAPRINA HCL  5MG,12.599995499999999,36.0,CAP,1,BA0DA2D8-0657-4463-8E5F-178B823F2A67,0,0,2020-07-17 17:44:14
14499,60 CAP | MIRTAZAPINA  45MG,288.4896,76.0,CAP,1,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 17:44:12
14500,60 ML  | MINOXIDIL  5%; PROPILENOGLICOL  2%; LOCAO CAPILAR  60ML,24.10230576,35.5,ML,3,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 17:44:12
14501,60 CAP | MELATONINA  3MG; PROGESTERONA MICRONIZADA  30MG; TOPIRAMATO  25MG,115.32804576,134.0,CAP,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,1,0,2020-07-17 17:44:11
14502,30 G   | TRETINOINA 0.040%; CLINDAMICINA   2%; BASE GEL  30G,30.116378460000004,52.0,G,3,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-17 17:43:13
14503,60 CAP | BENFOTIAMINE  25MG; RIBOFLAVINA  5MG; PIRIDOXAL-5-FOSFATO  5MG; METILFOLATO 1:10  300MCG; METILCOBALAMINA 1:100  300MCG; VIT D3  5000UI; VITAMINA K2 MK7  60MCG,49.3336614,85.0,CAP,7,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 17:42:12
14504,90 CAP | ZINCO QUELADO  30MG; VITAMINA C  500MG,58.2959556,80.0,CAP,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-17 17:42:12
14505,100 ML  | MINOXIDIL*  5%; LOCAO CAPILAR SEM ALCOOL*  100ML,42.816974,70.0,ML,2,1DA46F55-BA5B-4089-9D2E-E3B59A7CC9C0,0,0,2020-07-17 17:42:03
14506,60 CAP | ESPIRONOLACTONA*  50MG,41.062626,67.0,CAP,1,02156D7F-9604-4708-8C51-32CC5BD4C21F,0,0,2020-07-17 17:42:03
14507,60 CAP | ZINCO  15MG,7.5520152,43.6,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-17 17:41:13
14508,120 ML  | MINOXIDIL  5%; HIDROVITON  3%; AFGF 0.500%; VEGF 0.500%; COOPER PEPTIDEO 0.500%; BASE INDERM  10%; BIOTINA DIL.1:100 EXT 0.010%; GEL NATROSOL  120ML,105.21317033999999,99.9,ML,8,DA70CB1E-FBEA-4CBA-97E9-509A8D2050C2,0,0,2020-07-17 17:40:40
14509,100 ML  | PIRITIONATO DE ZINCO 0.250%; PIROCTONE OLAMINA 0.150%; VIT E   2%; LANOLINA ETOXILADA  1%; BASE SABONETE  100ML,5.787907325,40.5,ML,5,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-17 17:40:16
14510,120 CAP | VITAMINA C  500MG,47.51988,67.9,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 17:40:16
14511,120 CAP | SERENOA REPENS  250MG; BIOTINA    10MG; EXSYNUTRIMENT  150MG; RESVERATROL  50MG; METILCOBALAMINA   500MCG; METILFOLATO (B9)  500MCG; CISTINA  200MG,846.8385900000001,497.0,CAP,7,02156D7F-9604-4708-8C51-32CC5BD4C21F,0,0,2020-07-17 17:40:04
14512,100 CAP | BUPROPIONA  150MG; NALTREXONE HCL  6MG; ORLISTAT  100MG,298.00309500000003,215.0,CAP,3,BA0DA2D8-0657-4463-8E5F-178B823F2A67,0,0,2020-07-17 17:39:14
14513,30 G   | TRETINOINA 0.030%; COMPLEXO CLAREADOR DA MELANOGÊ  18%; PAPAINA PURA E ESTABILIZADA  3%; VITAMINA C NANOENCAPSULADA  5%; ALOE VERA CONCENTRADO 200:1 0.500%; BASE ILUMINADORA  30G,49.13845902,65.0,G,6,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-17 17:39:11
14514,60 G   | GEL PEROXIDO BENZOILA 10%  5%; GEL CARBOPOL ROVAL  60G,18.8120208,50.0,G,2,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-17 17:39:11
14515,60 CAP | VITAMINA K2 MK7  120MCG,0.24839999999999998,43.6,CAP,1,2CF4EC23-F78C-4318-98BE-7FBD17318958,4,0,2020-07-17 17:39:11
14516,60 CAP | ZINCO  25MG; SELENIO QUELADO  100MCG; TRANSRESVERATROL  50MG; DIM  100MG; VIT C  250MG,128.499822,159.0,CAP,5,2CF4EC23-F78C-4318-98BE-7FBD17318958,0,0,2020-07-17 17:39:11
14517,120 CAP | L THEANINA  50MG; IOIMBINA  2.500MG; CAPSIATE  7MG; CITRUS AURANTIUM  300MG; PICOLINATO CROMO   400MCG,165.98589719999998,110.0,CAP,5,02156D7F-9604-4708-8C51-32CC5BD4C21F,0,0,2020-07-17 17:39:03
14518,60 CAP | GLISODIN   250MG; EXYNUTRIMENT  250MG; LUTEINA  10MG,886.271655,595.2,CAP,3,8B7BC6CA-06AE-456D-B4E9-E1B97F6FE547,0,0,2020-07-17 17:38:48
